edad,genero,institucion,area_residencia,año_escolar,idiomas,edu_padres,ingreso_familiar,atividades_interes,actividades_gustan_realizar,asignaturas,carreras,influencia_carrera,likert_apoyo_maestros,opinion_amigos,likert_apoyo_familia,obstaculos,sectores_interes,likert_optimismo,likert_estabilidad_eco,impacto_esperado,likert_percep_tecnologia,area_tecnol_importante,likert_prob_steam,nivel_informacion_steam,genero_num,institucion_num,area_residencia_num,año_escolar_num,idiomas_num,edu_padres_num,ingreso_familiar_num,opinion_amigos_num,obstaculos_num,sectores_interes_num,impacto_esperado_num,area_tecnol_importante_num,nivel_informacion_steam_num,obstaculos_texto_num,q9_herramientas,q9_construccion_fisica,q9_mecanica,q9_seres_vivos,q9_ingenieria,q9_fenomenos_f,q9_ajedrez,q9_ciencia_ficcion,q9_misterios,q9_logica_deductiva,q9_artes_plasticas,q9_arte_visual,q9_actividades_artisticas,q10_analisis_datos,q10_descubrimientos_cient,q10_explorar_tecnologia,q10_problemas_software,q10_diseño_construccion,q10_problemas_creativos,q10_artes_visuales,q10_retroalim_arte,q10_estadistica,q10_problemas_matematicos,q11_matematicas,q11_biologia,q11_fisica,q11_quimica,q11_tecnologia,q11_arte,q12_investigador,q12_desarrollador,q12_ingeniero_civil,q12_artista_digital,q12_matematico,q12_otro,q17_Falta_recursos_educativos,q17_Falta_apoyo_familiar,q17_dificultad_materias,q17_Otro,q18_salud,q18_tecnologia,q18_medio_ambiente,q18_aete,q18_educacion,q21_mejorar_calidad_personas,q21_innovar_tecnologia,q21_contribuir_sostenibilidad,q21_desarrollo_ideas_artisticas,q21_no_estoy_seguro,q23_salud,q23_energia,q23_educacion,q23_transporte,q23_medio_ambiente,likert_apoyo_maestros_binario,likert_apoyo_familia_binario,likert_optimismo_binario,likert_estabilidad_eco_binario,likert_percep_tecnologia_binario,likert_prob_steam_binario,opinion_amigos_num_binario,nivel_informacion_steam_num_binario
14,Masculino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje)., Me siento atraído/a por temas relacionados con mecánica y automóviles., Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales., Me gusta jugar ajedrez, Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos., Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).","Analizar datos para encontrar patrones y conclusiones., Crear obras artísticas como pinturas, dibujos o esculturas., Analizar datos y realizar interpretaciones estadísticas, Resolver problemas matemáticos y encontrar soluciones eficientes","Matemáticas,  Biología,  Tecnología,  Arte","Artista digital,  Matemático/a o estadístico/a, Otro",Familia,3,Negativo,5,Otro,Tecnología,4.0,5.0,Mejorar la calidad de vida de las personas,3.0,Transporte,5.0,Poco informado/a,1,0,1,1,1,2,2,2,3.0,2,1,4,2.0,4,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
15,Masculino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,$501 - $1000,"Me gusta jugar ajedrez, Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Resolver problemas complejos de manera creativa., Compartir y recibir retroalimentación sobre tu arte., Resolver problemas matemáticos y encontrar soluciones eficientes",Física,Desarrollador/a de software,Familia,1,Positivo,5,Falta de recursos educativos,Salud,5.0,4.0,Mejorar la calidad de vida de las personas,4.0,Educación,4.0,Muy informado/a,1,0,1,1,1,2,2,4,1.0,1,1,3,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
15,Masculino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).","Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas., Resolver problemas matemáticos y encontrar soluciones eficientes",Física,"Investigador/a científico/a, Otro",Familia,5,Positivo,4,Falta de recursos educativos,Educación (T/S/A),4.0,5.0,Mejorar la calidad de vida de las personas,5.0,Medio ambiente,4.0,Muy informado/a,1,0,1,1,1,2,2,4,1.0,5,1,5,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
15,Femenino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,Menos de $500,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).",Explorar nuevas tecnologías y sus impactos en la sociedad.,Arte,Artista digital,Familia,1,Neutro,1,Falta de recursos educativos,Tecnología,1.0,2.0,Innovar y crear nuevas tecnologías,4.0,Educación,2.0,Neutro,0,0,1,1,1,2,1,3,1.0,2,2,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15,Femenino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,$501 - $1000,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje).",Resolver problemas usando herramientas y software tecnológico.,Tecnología,Desarrollador/a de software,Familia,2,Neutro,2,Falta de recursos educativos,Tecnología,1.0,5.0,Innovar y crear nuevas tecnologías,3.0,Educación,3.0,Neutro,0,0,1,1,1,2,2,3,1.0,2,2,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Secundaria,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Me siento atraído/a por temas relacionados con mecánica y automóviles.",Explorar nuevas tecnologías y sus impactos en la sociedad.,Tecnología,Desarrollador/a de software,Familia,1,Neutro,3,Dificultad en las materias,Tecnología,4.0,3.0,Innovar y crear nuevas tecnologías,4.0,Energía,4.0,Neutro,1,0,1,3,1,2,2,3,3.0,2,2,2,3.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Me gusta leer novelas de detectives y explorar el razonamiento detrás de los casos y las soluciones propuestas.","Diseñar y construir estructuras o dispositivos prácticos., Crear obras artísticas como pinturas, dibujos o esculturas.","Biología,  Química,  Arte","Ingeniero/a civil,  Artista digital",Nadie en particular,3,Neutro,3,Falta de apoyo familiar,Medio ambiente,5.0,4.0,No estoy seguro(a),4.0,Salud,3.0,Informado/a,1,0,1,3,1,2,1,3,2.0,3,5,1,4.0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
15,Femenino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,Menos de $500,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos., Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos., Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Aprender sobre nuevos descubrimientos científicos., Diseñar y construir estructuras o dispositivos prácticos.",Física,"Investigador/a científico/a, Otro",Familia,2,Neutro,5,Otro,Tecnología,5.0,4.0,Contribuir a la sostenibilidad,4.0,Educación,5.0,Informado/a,0,0,1,1,1,2,1,3,3.0,2,3,3,4.0,4,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1
17,Femenino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos., Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura)., Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Crear obras artísticas como pinturas, dibujos o esculturas., Compartir y recibir retroalimentación sobre tu arte., Resolver problemas matemáticos y encontrar soluciones eficientes","Matemáticas,  Biología,  Tecnología,  Arte","Cosmetología, Otro",Nadie en particular,3,Neutro,4,Falta de recursos educativos,Arte,3.0,3.0,Desarrollar nuevas ideas artísticas,5.0,Salud,4.0,Neutro,0,0,1,3,1,2,1,3,1.0,4,4,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje)., Me siento atraído/a por temas relacionados con mecánica y automóviles., Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales.",Resolver problemas usando herramientas y software tecnológico.,Matemáticas,"Ingeniero/a civil, Industrial, Otro","Familia,  Maestros,  Redes sociales",3,Positivo,3,Dificultad en las materias,Tecnología,1.0,1.0,Innovar y crear nuevas tecnologías,1.0,Transporte,1.0,Muy informado/a,1,0,1,3,1,2,1,4,3.0,2,2,4,5.0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Secundaria,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos.",Aprender sobre nuevos descubrimientos científicos.,Física,Ingeniero/a civil,Familia,1,Positivo,1,Falta de apoyo familiar,Medio ambiente,1.0,1.0,No estoy seguro(a),5.0,Educación,1.0,Nada informado/a,1,0,1,3,1,2,1,4,2.0,3,5,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
19,Femenino,VICENTE ANDA AGUIRRE,Urbana,Segundo de bachillerato,Español,Secundaria,$501 - $1000,"Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.",Explorar nuevas tecnologías y sus impactos en la sociedad.,Física,Artista digital,"Familia,  Nadie en particular",3,Neutro,3,Falta de apoyo familiar,Tecnología,4.0,4.0,Mejorar la calidad de vida de las personas,4.0,Medio ambiente,4.0,Poco informado/a,0,0,1,2,1,2,2,3,2.0,2,1,5,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
16,Femenino,VICENTE ANDA AGUIRRE,Urbana,Segundo de bachillerato,Español,Secundaria,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos., Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Explorar nuevas tecnologías y sus impactos en la sociedad., Crear obras artísticas como pinturas, dibujos o esculturas.","Matemáticas,  Biología,  Arte","Desarrollador/a de software,  Ingeniero/a civil,  Artista digital",Redes sociales,3,Positivo,5,Dificultad en las materias,Arte,5.0,5.0,Mejorar la calidad de vida de las personas,5.0,Educación,4.0,Neutro,0,0,1,2,1,2,2,4,3.0,4,1,3,3.0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
17,Femenino,VICENTE ANDA AGUIRRE,Urbana,Segundo de bachillerato,Español,Secundaria,Menos de $500,"Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.",Aprender sobre nuevos descubrimientos científicos.,"Biología,  Arte","Investigador/a científico/a,  Artista digital, Otro",Familia,1,Positivo,4,Dificultad en las materias,Salud,3.0,4.0,Mejorar la calidad de vida de las personas,3.0,Salud,3.0,Informado/a,0,0,1,2,1,2,1,4,3.0,1,1,1,4.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
14,Femenino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Secundaria,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos., Me siento atraído/a por temas relacionados con mecánica y automóviles., Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas., Encuentros fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos., Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos en la sociedad., Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas matemáticos y encontrar soluciones eficientes","Física,  Química","Investigador/a científico/a, Otro",Familia,5,Neutro,5,Dificultad en las materias,Salud,2.0,3.0,Innovar y crear nuevas tecnologías,3.0,Educación,3.0,Informado/a,0,0,1,1,1,2,1,3,3.0,1,2,3,4.0,3,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
15,Femenino,VICENTE ANDA AGUIRRE,Rural,Primero de bachillerato,Español,Universidad,Menos de $500,"Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje)., Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.","Explorar nuevas tecnologías y sus impactos en la sociedad., Resolver problemas usando herramientas y software tecnológico.","Biología,  Física,  Química","Investigador/a científico/a, Otro",Familia,5,Positivo,5,Dificultad en las materias,Salud,5.0,5.0,Mejorar la calidad de vida de las personas,5.0,Educación,1.0,Neutro,0,0,0,1,1,4,1,4,3.0,1,1,3,3.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0
16,Masculino,VICENTE ANDA AGUIRRE,Rural,Primero de bachillerato,Español,Universidad,$1001 - $2000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Resolver problemas usando herramientas y software tecnológico., Resolver problemas complejos de manera creativa., Resolver problemas matemáticos y encontrar soluciones eficientes",Física,Desarrollador/a de software,Familia,1,Positivo,2,Dificultad en las materias,Educación (T/S/A),3.0,3.0,Contribuir a la sostenibilidad,2.0,Salud,2.0,Neutro,1,0,0,1,1,4,3,4,3.0,5,3,1,3.0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17,Masculino,VICENTE ANDA AGUIRRE,Rural,Tercero de bachillerato,Español,Universidad,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales., Me gusta jugar ajedrez, Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas., Disfruto de actividades artísticas como la música, el teatro o la literatura que involucran la creación de obras y expresiones creativas.","Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos en la sociedad., Resolver problemas usando herramientas y software tecnológico., Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas complejos de manera creativa., Resolver problemas matemáticos y encontrar soluciones eficientes","Matemáticas,  Física,  Tecnología",Ingeniero/a civil,"Familia,  Nadie en particular",2,Neutro,5,Falta de recursos educativos,Tecnología,5.0,5.0,Mejorar la calidad de vida de las personas,5.0,Educación,5.0,Informado/a,1,0,0,3,1,4,2,3,1.0,2,1,3,4.0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1
14,Femenino,VICENTE ANDA AGUIRRE,Rural,Primero de bachillerato,Español,Universidad,$1001 - $2000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Diseñar y construir estructuras o dispositivos prácticos., Resolver problemas matemáticos y encontrar soluciones eficientes",Matemáticas,Ingeniero/a civil,Familia,2,Positivo,5,Dificultad en las materias,Tecnología,4.0,4.0,No estoy seguro(a),3.0,Educación,4.0,Neutro,0,0,0,1,1,4,3,4,3.0,2,5,3,3.0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0
14,Femenino,VICENTE ANDA AGUIRRE,Rural,Primero de bachillerato,Español,Universidad,$1001 - $2000,"Disfruto explorando y aprendiendo sobre seres vivos como animales, peces y plantas.","Resolver problemas complejos de manera creativa., Resolver problemas matemáticos y encontrar soluciones eficientes",Matemáticas,Ingeniero/a civil,Familia,2,Neutro,5,Dificultad en las materias,Salud,3.0,4.0,No estoy seguro(a),3.0,Educación,4.0,Neutro,0,0,0,1,1,4,3,3,3.0,1,5,3,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
14,Masculino,VICENTE ANDA AGUIRRE,Rural,Primero de bachillerato,Español,Universidad,Menos de $500,"Me interesa trabajar con herramientas, máquinas y equipos.",Resolver problemas usando herramientas y software tecnológico.,Química,Desarrollador/a de software,Familia,3,Positivo,4,Falta de recursos educativos,Tecnología,5.0,5.0,Desarrollar nuevas ideas artísticas,2.0,Educación,3.0,Informado/a,1,0,0,1,1,4,1,4,1.0,2,4,3,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1
18,Femenino,VICENTE ANDA AGUIRRE,Rural,Segundo de bachillerato,Español,Universidad,$501 - $1000,"Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.",Explorar nuevas tecnologías y sus impactos en la sociedad.,Arte,Ingeniero/a civil,Familia,2,Neutro,2,Falta de recursos educativos,Medio ambiente,3.0,4.0,No estoy seguro(a),4.0,Educación,3.0,Neutro,0,0,0,2,1,4,2,3,1.0,3,5,3,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Universidad,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto arreglando o construyendo cosas físicas (por ejemplo, reparaciones en casa, proyectos de bricolaje)., Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales., Me interesa investigar fenómenos físicos, biológicos y/o culturales para entender sus causas y efectos., Encuentros fascinantes los misterios sin resolver y me gusta buscar soluciones lógicas y científicas para resolverlos., Me gusta leer novelas de detectives y explorar el razonamiento detrás de los casos y las soluciones propuestas., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Analizar datos para encontrar patrones y conclusiones., Explorar nuevas tecnologías y sus impactos en la sociedad., Resolver problemas complejos de manera creativa., Analizar datos y realizar interpretaciones estadísticas","Matemáticas,  Tecnología","Desarrollador/a de software,  Matemático/a o estadístico/a, Otro","Familia,  Maestros,  Amigos",4,Neutro,3,Dificultad en las materias,Tecnología,4.0,4.0,Mejorar la calidad de vida de las personas,4.0,Salud,4.0,Neutro,1,0,1,3,1,4,2,3,3.0,2,1,1,3.0,3,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
17,Femenino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Universidad,$501 - $1000,"Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Crear obras artísticas como pinturas, dibujos o esculturas.",Matemáticas,Desarrollador/a de software,Familia,3,Neutro,3,Otro,Educación (T/S/A),2.0,3.0,Desarrollar nuevas ideas artísticas,2.0,Educación,3.0,Neutro,0,0,1,3,1,4,2,3,3.0,5,4,3,3.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,Masculino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Universidad,$501 - $1000,"Me interesa trabajar con herramientas, máquinas y equipos.",Compartir y recibir retroalimentación sobre tu arte.,Matemáticas,"Investigador/a científico/a, Otro",Familia,1,Neutro,3,Falta de recursos educativos,Tecnología,2.0,2.0,Mejorar la calidad de vida de las personas,2.0,Energía,4.0,Poco informado/a,1,0,1,3,1,4,2,3,1.0,2,1,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16,Femenino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Universidad,$2000 - $3000,"Me interesa trabajar con herramientas, máquinas y equipos., Disfruto explorando temas relacionados con ciencia ficción y avances científicos futuristas., Me interesa trabajar con materiales físicos (como pinturas, arcilla, telas) para crear productos artísticos.","Aprender sobre nuevos descubrimientos científicos., Crear obras artísticas como pinturas, dibujos o esculturas.","Matemáticas,  Química","Desarrollador/a de software,  Artista digital",Familia,1,Positivo,5,Dificultad en las materias,Tecnología,5.0,5.0,Innovar y crear nuevas tecnologías,4.0,Salud,3.0,Neutro,0,0,1,3,1,4,4,4,3.0,2,2,1,3.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
16,Femenino,VICENTE ANDA AGUIRRE,Urbana,Tercero de bachillerato,Español,Universidad,Menos de $500,"Disfruto explorando temas relacionados con arte y belleza visual en diferentes formas de expresión (dibujo, pintura, escultura).",Compartir y recibir retroalimentación sobre tu arte.,Biología,"Idiomas, Otro",Nadie en particular,3,Positivo,4,Dificultad en las materias,Arte,2.0,3.0,Desarrollar nuevas ideas artísticas,5.0,Educación,1.0,Neutro,0,0,1,3,1,4,1,4,3.0,4,4,3,3.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
15,Masculino,VICENTE ANDA AGUIRRE,Urbana,Primero de bachillerato,Español,Universidad,Más de $3000,"Me interesa trabajar con herramientas, máquinas y equipos., Encuentro fascinante la ingeniería y cómo se utiliza para diseñar y construir soluciones prácticas a problemas cotidianos y globales.","Aprender sobre nuevos descubrimientos científicos., Explorar nuevas tecnologías y sus impactos en la sociedad., Resolver problemas usando herramientas y software tecnológico.","Matemáticas,  Física",Ingeniero/a civil,Familia,4,Positivo,5,Falta de recursos educativos,Tecnología,5.0,5.0,Mejorar la calidad de vida de las personas,5.0,Energía,5.0,Neutro,1,0,1,1,1,4,5,4,1.0,2,1,2,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
